0, -0.20000000000000176
1, -0.20000000000000176
2, -0.20000000000000176
3, -0.20000000000000176
4, -0.20000000000000176
5, -0.20000000000000176
6, -0.20000000000000176
7, -0.20000000000000176
8, -0.20000000000000195
9, -0.20000000000000195
10, -0.20000000000000157
11, -0.20000000000000195
12, -0.20000000000000195
13, -0.20000000000000195
14, -0.20000000000000157
15, -0.20000000000000195
16, -0.20000000000000195
17, -0.20000000000000195
18, -0.20000000000000195
19, -0.20000000000000195
20, -0.20000000000000195
21, -0.20000000000000195
22, -0.20000000000000195
23, -0.20000000000000195
24, -0.20000000000000195
25, -0.20000000000000195
26, -0.20000000000000195
27, -0.20000000000000195
28, -0.20000000000000195
29, -0.20000000000000195
30, -0.20000000000000195
31, -0.20000000000000195
32, -0.20000000000000195
33, -0.13336666666666722
34, -0.10000000000000098
35, -0.10000000000000098
36, -0.10000000000000098
37, -0.10000000000000098
38, -0.10000000000000098
39, -0.10000000000000098
40, -0.10000000000000098
41, -0.10000000000000098
42, -0.10000000000000098
43, -0.10000000000000098
44, -0.10000000000000098
45, -0.10000000000000098
46, -0.10000000000000098
47, -0.10000000000000098
48, -0.10000000000000098
49, -0.10000000000000098
50, -0.10000000000000098
51, -0.10000000000000098
52, -0.10000000000000098
53, -0.10000000000000098
54, -0.10000000000000098
55, -0.10000000000000098
56, -0.10000000000000098
57, -0.10000000000000098
58, -0.10000000000000098
59, -0.10000000000000098
60, -0.10000000000000098
61, -0.10000000000000098
62, -0.10000000000000098
63, -0.10000000000000098
64, -0.10000000000000098
65, -0.10000000000000098
66, -0.13336666666666713
67, -0.20000000000000046
68, -0.20000000000000046
69, -0.20000000000000046
70, -0.20000000000000046
71, -0.20000000000000046
72, -0.20000000000000046
73, -0.20000000000000046
74, -0.20000000000000046
75, -0.20000000000000046
76, -0.20000000000000046
77, -0.20000000000000046
78, -0.20000000000000046
79, -0.20000000000000046
80, -0.20000000000000046
81, -0.20000000000000046
82, -0.20000000000000046
83, -0.20000000000000046
84, -0.20000000000000046
85, -0.20000000000000046
86, -0.20000000000000046
87, -0.20000000000000046
88, -0.20000000000000046
89, -0.20000000000000046
90, -0.20000000000000046
91, -0.20000000000000046
92, -0.20000000000000046
93, -0.20000000000000046
94, -0.20000000000000046
95, -0.20000000000000046
96, -0.20000000000000046
97, -0.20000000000000046
98, -0.20000000000000046
99, -0.20000000000000046
